         1187194 function calls (1168088 primitive calls) in 7.779 CPU seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 scale.py:150(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:162(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:174(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:186(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:198(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:220(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:302(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:314(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:338(InvertedSymmetricalLogTransform)
      206    0.000    0.000    0.001    0.000 scale.py:418(get_scale_names)
        4    0.000    0.000    0.000    0.000 scale.py:423(scale_factory)
        4    0.000    0.000    0.000    0.000 scale.py:43(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 scale.py:448(get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:53(LinearScale)
        4    0.000    0.000    0.000    0.000 scale.py:60(__init__)
        4    0.000    0.000    0.000    0.000 scale.py:63(set_default_locators_and_formatters)
        4    0.000    0.000    0.000    0.000 scale.py:73(get_transform)
        1    0.000    0.000    0.000    0.000 scale.py:96(LogScale)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        3    0.000    0.000    0.000    0.000 shape_base.py:177(vstack)
        9    0.000    0.000    0.000    0.000 shape_base.py:58(atleast_2d)
        3    0.000    0.000    0.000    0.000 shape_base.py:6(atleast_1d)
        1    0.000    0.000    0.000    0.000 shutil.py:30(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:33(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:37(ExecError)
        1    0.005    0.005    0.005    0.005 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    2.244    2.244    7.781    7.781 simplesim.py:7(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:233(_fileobject)
        1    0.006    0.006    0.006    0.006 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
      404    0.001    0.000    0.003    0.000 spines.py:126(get_patch_transform)
      404    0.000    0.000    0.000    0.000 spines.py:133(get_path)
  184/136    0.000    0.000    0.011    0.000 spines.py:136(_ensure_position_is_set)
        4    0.000    0.000    0.011    0.003 spines.py:142(register_axis)
        4    0.000    0.000    0.023    0.006 spines.py:153(cla)
        1    0.000    0.000    0.000    0.000 spines.py:17(Spine)
      404    0.004    0.000    0.005    0.000 spines.py:179(_adjust_location)
      404    0.002    0.000    0.105    0.000 spines.py:261(draw)
        8    0.000    0.000    0.000    0.000 spines.py:266(_calc_offset_transform)
        8    0.000    0.000    0.011    0.001 spines.py:325(set_position)
  176/136    0.001    0.000    0.012    0.000 spines.py:372(get_spine_transform)
        4    0.000    0.000    0.001    0.000 spines.py:39(__init__)
        4    0.000    0.000    0.001    0.000 spines.py:418(linear_spine)
      208    0.001    0.000    0.009    0.000 sre_compile.py:178(_compile_charset)
      208    0.006    0.000    0.008    0.000 sre_compile.py:207(_optimize_charset)
     1163    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       51    0.002    0.000    0.002    0.000 sre_compile.py:258(_mk_bitmap)
   599/57    0.005    0.000    0.016    0.000 sre_compile.py:32(_compile)
      230    0.000    0.000    0.001    0.000 sre_compile.py:354(_simple)
       57    0.001    0.000    0.004    0.000 sre_compile.py:361(_compile_info)
      114    0.000    0.000    0.000    0.000 sre_compile.py:474(isstring)
       57    0.000    0.000    0.021    0.000 sre_compile.py:480(_code)
       57    0.000    0.000    0.043    0.001 sre_compile.py:495(compile)
       23    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
     1133    0.000    0.000    0.001    0.000 sre_parse.py:126(__len__)
     2416    0.002    0.000    0.003    0.000 sre_parse.py:130(__getitem__)
      230    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      795    0.000    0.000    0.001    0.000 sre_parse.py:138(append)
  819/289    0.003    0.000    0.003    0.000 sre_parse.py:140(getwidth)
       58    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
     3534    0.004    0.000    0.005    0.000 sre_parse.py:182(__next)
     2148    0.001    0.000    0.002    0.000 sre_parse.py:195(match)
     2956    0.002    0.000    0.006    0.000 sre_parse.py:201(get)
        5    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:207(seek)
      134    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
       23    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
       90    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
      145    0.000    0.000    0.000    0.000 sre_parse.py:257(_escape)
   207/57    0.002    0.000    0.021    0.000 sre_parse.py:301(_parse_sub)
   316/62    0.008    0.000    0.021    0.000 sre_parse.py:379(_parse)
       57    0.000    0.000    0.022    0.000 sre_parse.py:663(parse)
       57    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
        1    0.000    0.000    0.000    0.000 sre_parse.py:691(parse_template)
        1    0.000    0.000    0.000    0.000 sre_parse.py:698(literal)
      101    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
      101    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      599    0.000    0.000    0.000    0.000 sre_parse.py:90(__init__)
        1    0.001    0.001    0.001    0.001 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:83(SSLSocket)
       16    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
       15    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        1    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        6    0.000    0.000    0.005    0.001 string.py:148(substitute)
      558    0.001    0.000    0.001    0.000 string.py:158(convert)
        1    0.001    0.001    0.004    0.004 subprocess.py:389(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:401(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:419(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:425(pywintypes)
        1    0.000    0.000    0.000    0.000 subprocess.py:611(Popen)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:11(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:237(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:284(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:73(TestSuite)
        1    0.003    0.003    0.005    0.005 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:45(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:145(Table)
        1    0.000    0.000    0.001    0.001 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:107(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:119(__init__)
        3    0.000    0.000    0.000    0.000 tempfile.py:127(next)
        1    0.002    0.002    0.003    0.003 tempfile.py:18(<module>)
        3    0.000    0.000    0.000    0.000 tempfile.py:205(_get_candidate_names)
        3    0.000    0.000    0.001    0.000 tempfile.py:219(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:357(_TemporaryFileWrapper)
        3    0.000    0.000    0.000    0.000 tempfile.py:365(__init__)
        6    0.000    0.000    0.000    0.000 tempfile.py:371(__getattr__)
        3    0.000    0.000    0.001    0.000 tempfile.py:419(NamedTemporaryFile)
        3    0.000    0.000    0.000    0.000 tempfile.py:44(_set_cloexec)
        1    0.000    0.000    0.000    0.000 tempfile.py:486(SpooledTemporaryFile)
        1    0.002    0.002    0.006    0.006 texmanager.py:34(<module>)
        1    0.000    0.000    0.002    0.002 texmanager.py:72(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:1013(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1375(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:141(Text)
        1    0.000    0.000    0.000    0.000 text.py:1415(_AnnotationBase)
       89    0.001    0.000    0.002    0.000 text.py:152(__init__)
        1    0.000    0.000    0.000    0.000 text.py:1671(Annotation)
     1428    0.002    0.000    0.004    0.000 text.py:230(get_rotation)
       89    0.000    0.000    0.000    0.000 text.py:234(set_rotation_mode)
       14    0.000    0.000    0.000    0.000 text.py:247(get_rotation_mode)
       24    0.000    0.000    0.000    0.000 text.py:252(update_from)
     2626    0.014    0.000    0.136    0.000 text.py:264(_get_layout)
        1    0.003    0.003    0.019    0.019 text.py:3(<module>)
       89    0.000    0.000    0.000    0.000 text.py:415(set_path_effects)
     1428    0.001    0.000    0.001    0.000 text.py:418(get_path_effects)
     1428    0.003    0.000    0.003    0.000 text.py:43(get_rotation)
     1717    0.061    0.000    0.702    0.000 text.py:514(draw)
     1414    0.001    0.000    0.001    0.000 text.py:596(get_color)
     4242    0.012    0.000    0.020    0.000 text.py:676(get_position)
     2626    0.012    0.000    0.112    0.000 text.py:682(get_prop_tup)
     5569    0.002    0.000    0.002    0.000 text.py:698(get_text)
     1212    0.012    0.000    0.220    0.000 text.py:713(get_window_extent)
       89    0.000    0.000    0.000    0.000 text.py:773(set_color)
      404    0.001    0.000    0.001    0.000 text.py:910(set_position)
     1031    0.001    0.000    0.001    0.000 text.py:919(set_x)
     1031    0.000    0.000    0.000    0.000 text.py:928(set_y)
     2747    0.004    0.000    0.004    0.000 text.py:963(set_text)
     1428    0.004    0.000    0.014    0.000 text.py:973(is_math_text)
        1    0.000    0.000    0.000    0.000 textpath.py:17(TextToPath)
        2    0.000    0.000    0.000    0.000 textpath.py:25(__init__)
        1    0.002    0.002    0.007    0.007 textpath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:397(TextPath)
        1    0.000    0.000    0.002    0.002 textwrap.py:107(__init__)
        1    0.000    0.000    0.000    0.000 textwrap.py:138(_munge_whitespace)
        1    0.000    0.000    0.000    0.000 textwrap.py:155(_split)
        1    0.000    0.000    0.000    0.000 textwrap.py:235(_wrap_chunks)
        1    0.000    0.000    0.001    0.001 textwrap.py:308(wrap)
        1    0.000    0.000    0.001    0.001 textwrap.py:323(fill)
        1    0.000    0.000    0.002    0.002 textwrap.py:348(fill)
        1    0.002    0.002    0.002    0.002 threading.py:1(<module>)
        2    0.000    0.000    0.000    0.000 threading.py:175(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:178(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:180(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:220(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:271(notify)
        1    0.000    0.000    0.000    0.000 threading.py:289(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:298(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:346(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:358(Event)
        1    0.000    0.000    0.000    0.000 threading.py:361(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:365(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:375(set)
        1    0.000    0.000    0.000    0.000 threading.py:414(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:426(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:509(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        4    0.000    0.000    0.000    0.000 threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:711(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:740(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:742(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:749(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:780(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:98(_RLock)
        1    0.000    0.000    0.000    0.000 ticker.py:1030(MultipleLocator)
      206    0.004    0.000    0.005    0.000 ticker.py:1063(scale_range)
        1    0.000    0.000    0.000    0.000 ticker.py:1083(MaxNLocator)
       20    0.000    0.000    0.000    0.000 ticker.py:1093(__init__)
       40    0.000    0.000    0.000    0.000 ticker.py:1133(set_params)
      206    0.009    0.000    0.015    0.000 ticker.py:1162(bin_boundaries)
      204    0.002    0.000    0.022    0.000 ticker.py:1188(__call__)
        2    0.000    0.000    0.000    0.000 ticker.py:1202(view_limits)
        1    0.002    0.002    0.010    0.010 ticker.py:124(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1243(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1357(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:138(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:140(DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1502(AutoLocator)
       20    0.000    0.000    0.000    0.000 ticker.py:1503(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1506(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1556(OldAutoLocator)
       80    0.000    0.000    0.000    0.000 ticker.py:158(set_axis)
        1    0.000    0.000    0.000    0.000 ticker.py:176(Formatter)
      202    0.000    0.000    0.000    0.000 ticker.py:198(set_locs)
        1    0.000    0.000    0.000    0.000 ticker.py:218(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:237(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:243(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:264(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:276(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:287(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:323(ScalarFormatter)
       20    0.000    0.000    0.000    0.000 ticker.py:334(__init__)
       20    0.000    0.000    0.000    0.000 ticker.py:353(set_useOffset)
     1616    0.004    0.000    0.010    0.000 ticker.py:374(fix_minus)
     1414    0.003    0.000    0.028    0.000 ticker.py:379(__call__)
      202    0.002    0.000    0.004    0.000 ticker.py:422(get_offset)
      202    0.002    0.000    0.026    0.000 ticker.py:450(set_locs)
      202    0.004    0.000    0.008    0.000 ticker.py:461(_set_offset)
      202    0.002    0.000    0.002    0.000 ticker.py:480(_set_orderOfMagnitude)
      202    0.010    0.000    0.012    0.000 ticker.py:500(_set_format)
     1414    0.016    0.000    0.016    0.000 ticker.py:514(pprint_val)
        1    0.000    0.000    0.000    0.000 ticker.py:552(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:631(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:663(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:703(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:789(Locator)
      204    0.000    0.000    0.000    0.000 ticker.py:809(raise_if_exceeds)
        1    0.000    0.000    0.000    0.000 ticker.py:860(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:879(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:911(NullLocator)
      204    0.000    0.000    0.000    0.000 ticker.py:916(__call__)
        1    0.000    0.000    0.000    0.000 ticker.py:920(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:991(Base)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.001    0.001    0.001    0.001 tkagg.py:1(<module>)
      102    0.001    0.000    1.769    0.017 tkagg.py:4(blit)
        1    0.000    0.000    0.000    0.000 token.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:145(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:147(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.001    0.001    0.018    0.018 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:44(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:46(maybe)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1004(Transform)
      729    0.001    0.000    0.007    0.000 transforms.py:1045(__add__)
     2424    0.010    0.000    0.155    0.000 transforms.py:1119(transform_point)
      100    0.000    0.000    0.004    0.000 transforms.py:1131(transform_path)
     2828    0.008    0.000    0.187    0.000 transforms.py:1155(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1238(TransformWrapper)
        2    0.000    0.000    0.000    0.000 transforms.py:1255(__init__)
     3233    0.006    0.000    0.011    0.000 transforms.py:126(set_children)
        4    0.000    0.000    0.000    0.000 transforms.py:1276(_set)
        2    0.000    0.000    0.000    0.000 transforms.py:1289(set)
        1    0.000    0.000    0.000    0.000 transforms.py:1314(AffineBase)
     4452    0.006    0.000    0.020    0.000 transforms.py:1321(__init__)
      100    0.000    0.000    0.000    0.000 transforms.py:1342(transform_non_affine)
      303    0.000    0.000    0.000    0.000 transforms.py:1350(transform_path_non_affine)
      304    0.000    0.000    0.000    0.000 transforms.py:1354(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1359(Affine2DBase)
     2626    0.007    0.000    0.031    0.000 transforms.py:1384(frozen)
        8    0.000    0.000    0.000    0.000 transforms.py:1388(_get_is_separable)
     5657    0.005    0.000    0.020    0.000 transforms.py:1393(__array__)
    26493    0.043    0.000    0.105    0.000 transforms.py:1415(transform)
      204    0.001    0.000    0.004    0.000 transforms.py:1422(transform_point)
        1    0.000    0.000    0.000    0.000 transforms.py:1454(Affine2D)
     2859    0.006    0.000    0.020    0.000 transforms.py:1459(__init__)
     5183    0.004    0.000    0.004    0.000 transforms.py:1502(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:1545(clear)
       14    0.000    0.000    0.001    0.000 transforms.py:1553(rotate)
       14    0.000    0.000    0.001    0.000 transforms.py:1570(rotate_deg)
     2744    0.013    0.000    0.121    0.000 transforms.py:1615(scale)
        1    0.000    0.000    0.000    0.000 transforms.py:1641(IdentityTransform)
     2424    0.001    0.000    0.001    0.000 transforms.py:1648(frozen)
     2840    0.001    0.000    0.001    0.000 transforms.py:1656(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:1688(BlendedGenericTransform)
       10    0.000    0.000    0.000    0.000 transforms.py:1701(__init__)
      204    0.000    0.000    0.000    0.000 transforms.py:1720(_get_is_affine)
8080/7676    0.060    0.000    0.239    0.000 transforms.py:1732(transform)
     5252    0.015    0.000    0.180    0.000 transforms.py:1761(transform_non_affine)
     2828    0.003    0.000    0.003    0.000 transforms.py:1771(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1791(BlendedAffine2D)
        6    0.000    0.000    0.000    0.000 transforms.py:1801(__init__)
     8483    0.004    0.000    0.004    0.000 transforms.py:1832(get_matrix)
       16    0.000    0.000    0.000    0.000 transforms.py:1849(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:1863(CompositeGenericTransform)
       85    0.000    0.000    0.001    0.000 transforms.py:1873(__init__)
     5258    0.003    0.000    0.003    0.000 transforms.py:1900(_get_is_affine)
10504/8080    0.025    0.000    0.148    0.000 transforms.py:1912(transform)
      100    0.000    0.000    0.001    0.000 transforms.py:1921(transform_non_affine)
      100    0.000    0.000    0.005    0.000 transforms.py:1938(transform_path_non_affine)
      101    0.000    0.000    0.000    0.000 transforms.py:1945(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1958(CompositeAffine2D)
      240    0.001    0.000    0.003    0.000 transforms.py:1965(__init__)
     8385    0.004    0.000    0.016    0.000 transforms.py:1993(get_matrix)
      729    0.001    0.000    0.006    0.000 transforms.py:2004(composite_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2027(BboxTransform)
        1    0.001    0.001    0.001    0.001 transforms.py:206(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2071(BboxTransformTo)
      240    0.001    0.000    0.003    0.000 transforms.py:2079(__init__)
8088/8087    0.005    0.000    0.014    0.000 transforms.py:2096(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2111(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2136(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2143(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:2156(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2173(ScaledTranslation)
       85    0.000    0.000    0.001    0.000 transforms.py:2178(__init__)
     2424    0.001    0.000    0.001    0.000 transforms.py:2190(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2203(TransformedPath)
     2524    0.010    0.000    0.029    0.000 transforms.py:2210(__init__)
     2525    0.013    0.000    0.299    0.000 transforms.py:2224(_revalidate)
     2525    0.005    0.000    0.309    0.000 transforms.py:2234(get_transformed_points_and_affine)
     2525    0.003    0.000    0.005    0.000 transforms.py:2265(get_affine)
      212    0.004    0.000    0.004    0.000 transforms.py:2269(nonsingular)
     2626    0.006    0.000    0.006    0.000 transforms.py:2301(interval_contains)
      102    0.000    0.000    0.004    0.000 transforms.py:235(frozen)
      101    0.000    0.000    0.000    0.000 transforms.py:239(__array__)
      101    0.000    0.000    0.000    0.000 transforms.py:249(_get_x0)
      202    0.000    0.000    0.000    0.000 transforms.py:256(_get_y0)
        1    0.004    0.004    0.005    0.005 transforms.py:30(<module>)
      101    0.000    0.000    0.001    0.000 transforms.py:306(_get_ymax)
     1118    0.004    0.000    0.005    0.000 transforms.py:324(_get_intervalx)
     1117    0.004    0.000    0.005    0.000 transforms.py:331(_get_intervaly)
        1    0.000    0.000    0.000    0.000 transforms.py:338(_get_width)
        1    0.000    0.000    0.000    0.000 transforms.py:345(_get_height)
      311    0.002    0.000    0.004    0.000 transforms.py:359(_get_bounds)
        1    0.000    0.000    0.000    0.000 transforms.py:54(TransformNode)
     1212    0.031    0.000    0.061    0.000 transforms.py:641(translated)
      305    0.016    0.000    0.065    0.000 transforms.py:670(union)
        1    0.000    0.000    0.000    0.000 transforms.py:697(Bbox)
     1909    0.011    0.000    0.049    0.000 transforms.py:702(__init__)
       37    0.000    0.000    0.002    0.000 transforms.py:729(unit)
      254    0.000    0.000    0.013    0.000 transforms.py:737(from_bounds)
      558    0.002    0.000    0.026    0.000 transforms.py:747(from_extents)
     9026    0.018    0.000    0.032    0.000 transforms.py:80(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:883(_set_p1)
        2    0.000    0.000    0.000    0.000 transforms.py:888(_set_intervalx)
        2    0.000    0.000    0.000    0.000 transforms.py:893(_set_intervaly)
        2    0.000    0.000    0.000    0.000 transforms.py:910(_get_minposx)
        2    0.000    0.000    0.000    0.000 transforms.py:914(_get_minposy)
     4767    0.003    0.000    0.003    0.000 transforms.py:918(get_points)
      101    0.001    0.000    0.003    0.000 transforms.py:936(set)
        1    0.000    0.000    0.000    0.000 transforms.py:961(TransformedBbox)
       38    0.000    0.000    0.000    0.000 transforms.py:967(__init__)
      312    0.000    0.000    0.000    0.000 transforms.py:988(get_points)
     2766    0.005    0.000    0.012    0.000 transforms.py:99(invalidate)
        1    0.001    0.001    0.001    0.001 triangulate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulate.py:17(DuplicatePointWarning)
        1    0.000    0.000    0.000    0.000 triangulate.py:22(Triangulation)
        1    0.002    0.002    0.004    0.004 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:7(TriContourSet)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.001    0.001    0.048    0.048 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:152(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:191(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:31(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:475(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:54(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:554(tzstr)
        1    0.001    0.001    0.001    0.001 tz.py:6(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:629(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:639(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:701(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzlocal)
        1    0.000    0.000    0.000    0.000 tzwin.py:117(tzwinlocal)
        1    0.000    0.000    0.000    0.000 tzwin.py:16(_settzkeyname)
        1    0.000    0.000    0.000    0.000 tzwin.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tzwin.py:28(tzwinbase)
        1    0.000    0.000    0.000    0.000 tzwin.py:77(tzwin)
        1    0.000    0.000    0.000    0.000 ufunclike.py:4(<module>)
        1    0.000    0.000    0.000    0.000 units.py:109(Registry)
        1    0.000    0.000    0.000    0.000 units.py:113(__init__)
  416/214    0.002    0.000    0.004    0.000 units.py:117(get_converter)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        1    0.000    0.000    0.000    0.000 units.py:48(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:68(ConversionInterface)
        1    0.000    0.000    0.000    0.000 urllib.py:107(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:113(URLopener)
      485    0.000    0.000    0.000    0.000 urllib.py:1164(<genexpr>)
        1    0.003    0.003    0.012    0.012 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:607(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:837(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:915(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:944(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib.py:959(addinfo)
        1    0.000    0.000    0.000    0.000 urllib.py:969(addinfourl)
        1    0.000    0.000    0.000    0.000 urlparse.py:112(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:120(ParseResult)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:314(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:67(ResultMixin)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       55    0.000    0.000    0.000    0.000 utils.py:108(__init__)
       55    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:1353(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1383(WarningManager)
       55    0.000    0.000    0.000    0.000 utils.py:157(deprecate)
        1    0.001    0.001    0.001    0.001 utils.py:3(<module>)
       55    0.000    0.000    0.000    0.000 utils.py:93(_set_function_name)
